val,long_UTM11,lat_UTM11
"1",435350.5572000000,3775743.0299999998
"1",435346.1879000000,3775760.7230000002
"1",435365.7976000000,3775756.9580000001
"1",435372.7030000000,3775756.8900000001
"1",435388.5906000000,3775762.0920000002
"1",435392.0840000000,3775754.0800000001
"1",435372.7886000001,3775762.6400000001
"1",435306.5301000000,3775759.2310000001
"1",435312.6746000001,3775759.7280000001
"1",435274.5384000000,3775760.1039999998
"1",435281.6112000000,3775760.4060000000
"1",435286.0814000000,3775760.9199999999
"1",435355.8182000000,3775762.8550000000
"1",435280.9891000000,3775645.1669999999
"1",435279.9913000000,3775632.3859999999
"1",435273.1352000000,3775644.6630000002
"1",435275.7284000000,3775642.3119999999
"1",435269.6214000000,3775642.0809999998
"1",435270.4277000000,3775635.3870000001
"1",435265.2804000000,3775633.7560000001
"1",435264.3509000000,3775624.0010000002
"1",435263.9129000000,3775615.7900000000
"1",435310.0436000000,3775645.1039999998
"1",435306.6202000000,3775648.1140000001
"1",435331.8514000000,3775646.9130000002
"1",435338.6225000000,3775645.2990000001
"1",435344.5920000000,3775646.9070000001
"1",435355.9037000000,3775646.9150000000
"1",435318.8778000000,3775623.2270000000
"1",435307.4564000000,3775616.9989999998
"1",435290.2751000001,3775619.8539999998
"1",435390.5307000000,3775617.3799999999
"1",435399.9908000001,3775614.4959999998
"1",435359.5168000000,3775623.0800000001
"1",435331.7744000000,3775620.9339999999
"1",435274.2411000000,3775654.2450000001
"1",435277.8178000000,3775658.4890000001
"1",435281.5220000000,3775656.7779999999
"1",435286.3587000000,3775656.7300000000
"1",435287.2577000000,3775653.5589999999
"1",435292.8478000000,3775654.4339999999
"1",435302.1878000000,3775658.2489999998
"1",435311.2886000001,3775656.6710000001
"1",435321.3416000000,3775657.3169999998
"1",435365.6113000000,3775656.3229999999
"1",435375.2904000000,3775656.7859999998
"1",435387.1835000000,3775655.3659999999
"1",435397.9116000000,3775667.9120000000
"1",435405.8926000000,3775665.9730000002
"1",435300.9373000000,3775625.7030000002
"1",435291.0905000000,3775627.1020000000
"1",435412.0797000000,3775632.9819999998
"1",435406.0249000000,3775641.6000000001
"1",435353.8986000000,3775657.1820000000
"1",435356.8660000000,3775656.2230000002
"1",435370.0010000000,3775648.6519999998
"1",435364.1865000000,3775643.8720000000
"1",434814.5532000000,3775450.4419999998
"1",434838.8901000000,3775449.7790000001
"1",434866.4061000000,3775449.5079999999
"1",434853.2706000000,3775448.3670000001
"1",434933.6415000001,3775441.4380000001
"1",434925.1459000000,3775438.5580000002
"1",434952.3405000000,3775448.6630000002
"1",434944.3904000000,3775436.6749999998
"1",434935.4569000000,3775432.3180000000
"1",434945.4917000000,3775419.5180000002
"1",434910.2373000000,3775407.7990000001
"1",434937.4791000000,3775401.1809999999
"1",434908.0096000000,3775375.0099999998
"1",434907.8743000000,3775361.2530000000
"1",434870.7469000001,3775374.3190000001
"1",434869.1653000000,3775364.1730000000
"1",434856.7772000000,3775374.4559999998
"1",434860.7079000000,3775386.6949999998
"1",434840.8443000000,3775368.6860000002
"1",434812.4672000000,3775367.4830000000
"1",434822.1432000000,3775361.2489999998
"1",434808.6961000000,3775349.9509999999
"1",434843.3440000000,3775343.0480000000
"1",434850.8021000000,3775348.0550000002
"1",434944.8706000000,3775334.8520000000
"1",434935.0988000000,3775331.3489999999
"1",434922.4012000000,3775331.6860000002
"1",434915.8521000000,3775333.0200000000
"1",434903.9887000000,3775332.0789999999
"1",434926.1728000000,3775306.2470000000
"1",434849.9811000000,3775307.6310000001
"1",434847.1407000000,3775320.1490000002
"1",434819.0779000000,3775350.9070000001
"1",434834.2037000000,3775360.7069999999
"1",434842.1878000000,3775333.1099999999
"1",434838.1704000000,3775333.5729999999
"1",434834.9914000000,3775333.1809999999
"1",434831.6006000000,3775332.7910000002
"1",434904.0983000000,3775321.7050000001
"1",434945.3139000000,3775315.3730000001
"1",434950.2551000000,3775322.7330000000
"1",434803.1196000000,3775379.5729999999
"1",434802.6028000000,3775404.4019999998
"1",432440.3951000000,3772683.5710000000
"1",432468.0747000000,3772673.0460000001
"1",432476.1185000000,3772650.1450000000
"1",432442.9067000000,3772636.2489999998
"1",432400.9646000000,3772676.3509999998
"1",432356.6342000000,3772641.7270000000
"1",432348.7308000000,3772635.8250000002
"1",432347.7968000000,3772626.9440000001
"1",432441.5512000000,3772667.9350000001
"1",432415.7860000000,3772569.0419999999
"1",432444.1500000000,3772560.8250000002
"1",432467.9432000000,3772592.3440000000
"1",432485.8148000000,3772562.5060000001
"1",432492.6998000000,3772552.2779999999
"1",432494.7024000000,3772562.2069999999
"1",432462.9481000000,3772605.0669999998
"1",432462.6371000000,3772616.5010000002
"1",432462.9320000000,3772624.9649999999
"1",432486.7145000000,3772610.9720000001
"1",432492.9026000000,3772615.9920000001
"1",432480.0973000000,3772626.9130000002
"1",432478.2964000000,3772637.5150000001
"1",432360.2687000000,3772560.5649999999
"1",432352.9515000000,3772548.3590000002
"1",432376.4210000000,3772605.0370000000
"1",432374.3038000000,3772596.3870000001
"1",432404.8272000000,3772614.3760000002
"1",432414.4212000000,3772611.8440000000
"1",432404.5340000000,3772625.8950000000
"1",432419.8493000000,3772626.5570000000
"1",432378.8080000000,3772627.3670000001
"1",432379.9450000000,3772632.7749999999
"1",432380.9275000000,3772639.0129999998
"1",432381.2779000000,3772648.2009999999
"1",432391.6477000000,3772569.1220000000
"1",432397.0569000001,3772568.1200000001
"1",432043.8406000000,3772515.2640000000
"1",432044.9129000000,3772497.4819999998
"1",432041.9019000000,3772476.6220000000
"1",432047.4339000000,3772468.4610000001
"1",432047.0088000000,3772456.9290000000
"1",432046.2504000000,3772443.2179999999
"1",432042.9522000000,3772424.8550000000
"1",432115.6699000000,3772527.3410000000
"1",432114.3462000001,3772519.5600000001
"1",432114.2666000000,3772511.4539999999
"1",432113.2241000000,3772500.5520000001
"1",432109.7672000000,3772497.7799999998
"1",432129.7233000000,3772529.6970000002
"1",432129.2338000000,3772511.6189999999
"1",432091.2052000001,3772480.8139999998
"1",432109.6293000000,3772483.7510000002
"1",432150.5692000001,3772522.7080000001
"1",432150.9232000000,3772518.1150000002
"1",432150.4829000000,3772513.9290000000
"1",432151.4432000000,3772510.1280000000
"1",432171.2936000000,3772499.5570000000
"1",432171.8235000000,3772492.5680000000
"1",432168.3787000000,3772487.2140000002
"1",432163.0053000000,3772488.6639999999
"1",432157.6104000000,3772487.9180000001
"1",432177.2990000000,3772501.4929999998
"1",432114.5414000000,3772536.2160000000
"1",432109.9266000000,3772458.5589999999
"1",432095.9689000000,3772454.7379999999
"1",432107.8983000000,3772434.5060000001
"1",432074.2331000000,3772504.1189999999
"1",432080.2310000001,3772503.6770000001
"1",432085.8508000000,3772503.7489999998
"1",432181.3311000000,3772525.9980000001
"1",432177.3346000000,3772525.4380000001
"1",432172.7711000000,3772528.0770000000
"1",432165.6000000000,3772529.3450000002
"1",432161.5762000000,3772525.9920000001
"1",432156.6039000000,3772527.6370000001
"1",432145.3326000000,3772404.8300000001
"1",432157.5094000000,3772406.5809999998
"1",432129.3511000001,3772428.3709999998
"1",432157.6779000000,3772423.7270000000
"1",435600.0869000000,3774068.5690000001
"1",435605.2117000000,3774062.1329999999
"1",435611.5944000000,3774061.8700000001
"1",435617.5821000000,3774062.0109999999
"1",435622.9711000000,3774062.1579999998
"1",435630.7447000000,3774061.2829999998
"1",435636.1298000000,3774061.0310000000
"1",435634.5919000000,3774046.6790000000
"1",435628.3989000000,3774045.9410000001
"1",435619.0409000000,3774048.0290000001
"1",435617.7908000000,3774042.6540000001
"1",435617.2191000000,3774025.0989999999
"1",435582.3602000000,3773990.7220000001
"1",435583.0915000000,3773983.9300000002
"1",435583.3160000000,3773966.1690000002
"1",435584.0453000000,3773959.1779999998
"1",435584.1978000000,3773954.3870000001
"1",435585.0952000000,3773944.2020000000
"1",435585.6448000000,3773939.2080000001
"1",435585.8071000000,3773935.4150000000
"1",435586.3663000000,3773931.4190000002
"1",435604.2842000000,3773930.5079999999
"1",435610.2984000001,3773931.7259999998
"1",435611.3773000000,3773924.5639999998
"1",435608.2997000000,3773949.2420000001
"1",435606.9754000000,3773957.4279999998
"1",435605.4883000001,3773962.0400000000
"1",435605.5335000000,3773966.6370000001
"1",435614.4462000000,3773976.8939999999
"1",435621.2102000000,3773976.4440000001
"1",435629.2613000000,3773977.0030000000
"1",435605.9162000000,3773992.5580000002
"1",435606.2230000000,3773997.7910000002
"1",435605.6273000000,3774002.1390000000
"1",435605.8152000000,3774008.2670000000
"1",435604.2080000000,3774013.6460000002
"1",435608.1791000000,3774014.8840000001
"1",435613.2856000000,3774014.7059999998
"1",435617.2454000000,3774014.7949999999
"1",435622.6048000000,3774014.3590000002
"1",435626.8200000000,3774014.4449999998
"1",435632.9455000000,3774014.0019999999
"1",435636.0152000000,3774014.4830000000
"1",435639.2013000000,3774013.8130000001
"1",435645.8477000000,3774014.3859999999
"1",435684.2824000001,3774013.8799999999
"0",436024.9585000000,3773441.6490000002
"0",436025.1431000000,3773434.1560000000
"0",436020.1365000000,3773424.1310000001
"0",436003.9405000001,3773432.0400000000
"0",435997.4274000000,3773426.4210000001
"0",435988.6303000000,3773424.9569999999
"0",435995.2730000000,3773443.7489999998
"0",435989.9515000000,3773401.6960000000
"0",436000.7615000000,3773397.7149999999
"0",436004.8788000000,3773396.1250000000
"0",436015.7346000001,3773396.7930000001
"0",436024.2582000000,3773396.7089999998
"0",435969.6942000001,3773397.6919999998
"0",435894.6123000000,3773399.5340000000
"0",435978.2929000000,3773398.1940000001
"1",435612.0410000001,3772640.2870000000
"1",435623.4083000000,3772640.4330000002
"1",435654.9068000000,3772638.8319999999
"1",435574.8195000000,3772599.9939999999
"1",435574.0787000000,3772591.9010000001
"1",435573.6359000000,3772580.4980000001
"1",435573.5286000000,3772569.5880000000
"1",435570.9682000000,3772562.3530000001
"1",435607.4047000000,3772562.8380000000
"1",435616.5598000000,3772600.7200000002
"1",435608.5889000000,3772604.4559999998
"1",435605.7088000000,3772597.3760000002
"1",435605.4590000000,3772588.7820000001
"1",435635.3845000000,3772605.8459999999
"1",435645.3738000000,3772596.1590000000
"1",435642.9815000000,3772588.2470000000
"1",435645.7430000000,3772583.2609999999
"1",435646.3366000000,3772542.7510000002
"1",435678.1709000001,3772552.1919999998
"1",435687.7310000001,3772549.2880000002
"1",435684.5696000000,3772564.0320000001
"1",435683.1371000000,3772569.6669999999
"1",435692.3969000000,3772603.4670000002
"1",435646.7468000000,3772550.8480000002
"1",435664.8008000001,3772554.3070000000
"0",435580.0709000000,3771722.0860000001
"0",435580.3634000000,3771710.7820000001
"0",435580.2523000000,3771699.4819999998
"0",435580.5130000000,3771684.9490000000
"0",435580.8094000001,3771674.0490000001
"0",435579.8912000000,3771662.7560000001
"0",435579.7682000000,3771650.2459999998
"0",435580.8837000000,3771640.5480000000
"0",435579.9495000000,3771627.6409999998
"0",435613.9145000000,3771674.9339999999
"0",435646.1926000000,3771673.8089999999
"0",435662.8821000000,3771688.1749999998
"0",435685.0668000000,3771686.7470000000
"0",435703.6234000000,3771685.7570000002
"0",435705.8159000000,3771703.4939999999
"0",435692.5059000000,3771704.4320000000
"0",435665.0802000001,3771624.3829999999
"0",435683.2450000000,3771624.6080000000
"0",435702.2251000000,3771625.6320000002
"0",435603.3168000000,3771746.4780000001
"0",435601.5664000000,3771691.6039999998
"0",435599.0668000000,3771724.7250000001
"0",435608.3807000000,3771727.8620000002
"0",435627.3607000000,3771728.8859999999
"0",435662.8833000000,3771729.3440000000
"0",435668.9250000000,3771728.0740000000
"0",435695.9725000000,3771728.6150000002
"0",435707.6723000000,3771728.0959999999
"0",435685.0601000000,3771727.1080000000
"0",435596.2993000000,3771758.1349999998
"0",435595.3921000000,3771766.7409999999
"0",435661.9269000000,3771757.6549999998
"0",435716.3122000000,3771757.1200000001
"0",435716.9230000000,3771751.9890000001
"0",435703.2596000000,3771757.9100000001
"0",435644.8211000000,3771699.2999999998
"0",435645.5550000000,3771689.8689999999
"0",435659.2708000000,3771706.1009999998
"0",435609.4825000000,3771644.5129999998
"0",435609.3960000000,3771635.7310000001
"0",435603.8679000000,3771625.1940000001
"0",435597.1938000000,3771655.7409999999
"0",435598.1609000000,3771649.0150000001
"0",435631.5106000000,3771651.7870000000
"0",435638.7350000000,3771650.9410000001
"0",435702.8210000000,3771653.4109999998
"0",435703.0260000000,3771647.9840000002
"0",435662.2698000000,3771653.8100000001
"0",435267.3179000000,3771501.0559999999
"0",435307.5689000000,3771500.8480000002
"0",435322.2428000000,3771501.0800000001
"0",435344.8166000000,3771520.4199999999
"0",435349.1615000000,3771541.4440000001
"0",435349.4106000000,3771547.6490000002
"0",435369.5425000000,3771548.2039999999
"0",435409.3608000000,3771503.9849999999
"0",435397.7490000000,3771547.3620000002
"0",435347.8872000000,3771603.1529999999
"0",435347.5087000000,3771583.7829999998
"0",435347.0522000000,3771613.8829999999
"0",435347.5496000001,3771530.5510000000
"1",431293.6806000000,3772995.8010000000
"1",431272.9825000000,3772996.9909999999
"1",431300.2504000000,3772981.9300000002
"1",431302.1702000000,3772976.5860000001
"1",431296.8047000000,3772972.4959999998
"1",431322.4779000000,3772975.7940000002
"1",431325.0825000000,3772979.9109999998
"1",431338.7816000000,3772989.0460000001
"1",431344.3017000000,3772988.7949999999
"1",431328.7099000000,3772987.7640000000
"1",431398.5502000000,3772989.6420000000
"1",431279.4408000000,3772931.6420000000
"1",431274.4910000000,3772929.7179999999
"1",431300.1080000000,3772927.2969999998
"1",431293.7874000000,3772926.3720000000
"1",431297.6120000000,3772934.2239999999
"1",431292.8164000000,3772907.8420000002
"1",431293.8819000000,3772915.9180000001
"1",431329.7106000000,3772949.0959999999
"1",431351.0159000000,3772949.4789999998
"1",431355.7142000000,3772945.8820000002
"1",431332.2798000000,3772929.5449999999
"1",431357.7712000000,3772934.4219999998
"1",431366.0156000000,3772930.3960000002
"1",431377.2571000000,3772930.2859999998
"1",431384.5987000000,3772934.7500000000
"1",431398.1912000000,3772933.0389999999
"1",431396.1416000000,3772925.1690000002
"1",431397.5613000000,3772949.2179999999
"1",431301.0104000001,3772898.6880000001
"1",431326.0667000000,3772899.4279999998
"1",431338.0951000000,3772899.1129999999
"1",431338.9692000000,3772907.7829999998
"1",431358.0083000000,3772898.3259999999
"1",431370.0366000000,3772898.0099999998
"0",436101.9026000000,3772323.6540000001
"0",436119.7754000000,3772323.4780000001
"0",436140.1133000001,3772323.2779999999
"0",436157.3697000000,3772323.1080000000
"0",436180.1758000001,3772323.1919999998
"0",436180.6238000000,3772280.7870000000
"0",436180.0490000000,3772257.6370000001
"0",436160.1223000000,3772257.0440000002
"0",436139.8071000000,3772257.0469999998
"0",436121.5242000000,3772263.1439999999
"0",436116.9922000000,3772263.5830000001
"0",436101.2226000000,3772264.5269999998
"0",436104.8146000000,3772248.7130000000
"0",436118.4322000000,3772249.5649999999
"0",436131.7983000000,3772244.8969999999
"0",436086.8000000000,3772241.9870000002
"0",436088.3292000000,3772237.0410000002
"0",436075.0310000000,3772248.6110000000
"0",436062.6064000000,3772248.7330000000
"0",436051.2047000000,3772252.5929999999
"0",436045.8818000000,3772252.8420000002
"0",436038.5480000000,3772249.1669999999
"0",436035.6305000001,3772253.3380000000
"0",436041.1966000000,3772237.7009999999
"1",431282.3820000000,3773598.0970000001
"1",431297.9106000000,3773579.7670000000
"1",431309.1809000000,3773584.8180000000
"1",431310.9474000000,3773581.8829999999
"1",431276.5605000000,3773576.6110000000
"1",431273.4693000000,3773558.9130000002
"1",431288.4769000000,3773556.0720000002
"1",431293.2751000001,3773564.7769999998
"1",431286.7056000000,3773535.6680000001
"1",431291.7391000000,3773545.4929999998
"1",431271.6047000001,3773506.1940000001
"1",431286.3064000000,3773495.0529999998
"1",431288.2465000000,3773486.9550000001
"1",431271.3587000000,3773486.6460000002
"1",431271.3696000000,3773473.1450000000
"1",431292.4252000000,3773467.3369999998
"1",431313.2617000000,3773483.0740000000
"1",431326.9131000000,3773483.8020000001
"1",431380.8536000000,3773479.3130000001
"1",431390.1655000000,3773467.7760000001
"1",431385.2697000000,3773517.6439999999
"1",431346.2478000000,3773520.2719999999
"1",431327.1857000000,3773521.5809999998
"1",431315.0311000000,3773517.8849999998
"1",431313.2779000000,3773522.1669999999
"1",431307.6222000000,3773611.3050000002
"0",436821.0388000000,3774009.3950000000
"0",436821.0790000001,3774013.4800000000
"0",436826.6982000000,3774013.6800000002
"0",436833.8493000000,3774013.8650000002
"0",436838.1818000000,3774013.0559999999
"0",436844.3142000000,3774013.5060000001
"0",436850.9496000000,3774013.1860000002
"0",436857.8453000000,3774013.3730000001
"0",436861.9302000000,3774013.3330000001
"0",436864.7386000000,3774013.3050000002
"0",436868.0600000000,3774013.5279999999
"0",436871.6293000000,3774012.9819999998
"0",436876.2323000000,3774013.7030000002
"0",436881.8414000000,3774012.8820000002
"0",436892.5692000001,3774013.2870000000
"0",436873.7588000000,3773995.8539999998
"0",436878.8673000000,3773996.0589999999
"0",436820.1373000000,3773995.6159999999
"0",436674.1037000000,3773753.7730000000
"0",436673.8435000000,3773727.3330000001
"0",436675.1265000000,3773707.2230000002
"0",436663.7002000000,3773706.9130000002
"0",436756.0453000000,3773696.9079999998
"0",436759.3859000000,3773692.4330000002
"0",436755.1284000000,3773689.7250000001
"0",436661.4150000000,3773646.6460000002
"0",436684.4575000000,3773623.5729999999
"0",436691.4357000000,3773623.2930000001
"0",436725.8761000000,3773619.1460000002
"0",436735.1747000000,3773618.2089999998
"0",436739.8343000000,3773618.7969999998
"0",436740.9398000000,3773623.6519999998
"0",436752.7850000000,3773623.5350000001
"0",436752.5235000000,3773618.4610000001
"0",436759.7153000000,3773618.3900000001
"0",436768.5971000000,3773618.0910000000
"0",436778.9595000000,3773617.7779999999
"0",436787.8475000000,3773618.1140000001
"0",436695.4463000000,3773622.4070000001
"0",436678.7403000000,3773622.9950000001
"0",436673.0271000000,3773622.8390000002
"0",436474.6183000000,3774223.6009999998
"0",436481.8500000000,3774224.7330000000
"0",436355.3100000000,3774225.3020000001
"0",436366.4539000000,3774225.6860000002
"0",436360.0221000000,3774193.2160000000
"0",436364.0590000000,3774192.6830000002
"0",436372.3123000000,3774102.7900000000
"0",436372.8496000000,3774094.7749999999
"0",436373.0789000000,3774086.7629999998
"0",436374.3848000000,3774078.5860000001
"0",436368.3762000000,3774078.4909999999
"0",436420.0131000000,3774097.5460000001
"0",436399.7353000000,3774118.8489999999
"0",436404.9888000000,3774120.4920000001
"0",436405.3771000000,3774128.6519999998
"0",436399.8625000000,3774131.7870000000
"0",436421.7128000000,3774082.4330000002
"0",436437.2319000000,3774094.1420000000
"0",436442.7724000000,3774093.6250000000
"0",436440.0372000000,3774081.7910000002
"0",436340.9155000000,3774152.5460000001
"0",436448.1118000000,3774135.3169999998
"0",436011.6509000000,3772056.7379999999
"0",436016.0406000000,3772057.5710000000
"0",436020.7636000000,3772056.6490000002
"0",436017.5736000000,3772070.8760000002
"0",435997.7828000000,3772072.2980000000
"0",435984.8095000000,3772071.8990000002
"0",435985.6542000000,3772050.8599999999
"0",435961.3226000000,3772053.9029999999
"0",435966.5840000000,3772072.0789999999
"0",435951.1434000000,3772070.3029999998
"0",435935.4948000000,3772065.1990000000
"0",435890.6918000000,3772053.8969999999
"0",435897.0109000000,3772054.8859999999
"0",436193.4012000000,3771581.5850000000
"0",436196.9015000000,3771572.0759999999
"0",436204.6851000000,3771599.4430000000
"0",436242.2470000000,3771598.4210000001
"0",436276.8784000000,3771598.4070000001
"0",436323.5423000000,3771592.7209999999
"0",436258.2575000000,3771598.5899999999
"0",436261.8510000000,3771598.5550000002
"0",436297.1294000000,3771597.8810000001
"0",436300.3994000000,3771598.1749999998
"0",436196.1295000000,3771529.4410000001
"0",436195.4652000000,3771525.6839999999
"0",436196.2707000000,3771522.5400000000
"0",436195.9219000000,3771508.3240000000
"0",436194.7367000000,3771494.1179999998
"0",436195.1260000000,3771491.1860000002
"0",436194.6709000001,3771487.4270000001
"0",436195.4599000000,3771482.6099999999
"0",436324.9777000000,3771534.0290000001
"0",436325.2582000000,3771520.0170000000
"0",436324.5774000000,3771514.5869999998
"0",436325.2246000000,3771495.3440000000
"0",436324.2362000000,3771479.8799999999
"0",436323.7770000000,3771475.7030000002
"1",430560.4593000000,3774948.4539999999
"1",430561.7282000000,3774967.3890000000
"1",430544.4637000000,3774945.9040000001
"1",430537.8880000000,3774937.8480000002
"1",430529.2561000000,3774940.9100000001
"1",430522.7602000000,3774940.9739999999
"1",430514.9111000001,3774941.0510000000
"1",430516.4473000000,3774932.1039999998
"1",430506.9449000000,3774929.2190000000
"1",430518.2229000000,3774947.5150000001
"1",430509.8298000000,3774947.3270000000
"1",430503.4470000000,3774945.2020000000
"1",430519.6260000000,3774925.0340000000
"1",430519.5702000000,3774919.3509999998
"1",430535.5179000000,3774917.0279999999
"1",430509.7166000000,3774880.7390000001
"1",430503.7718000000,3774877.1669999999
"1",430523.7826000000,3774913.8950000000
"1",430528.4528000001,3774913.1570000001
"1",430533.2826000000,3774911.0299999998
"1",430536.0218000000,3774907.7119999998
"1",430536.1423000000,3774902.3399999999
"1",430537.3072000000,3774897.4780000001
"1",430534.4812000000,3774891.9619999998
"1",430544.9026000000,3774876.3859999999
"1",430540.8712000000,3774872.3229999999
"1",430604.2303000000,3774885.2130000000
"1",430569.0759000000,3774861.2080000001
"1",430510.4622000000,3774984.1340000001
"1",430616.1241000000,3774984.8820000002
"1",430616.3229000001,3774987.4789999998
"1",430625.1572000000,3774987.3920000000
"1",430628.9681000000,3774987.3550000000
"1",430579.9562000000,3774988.8760000002
"1",430585.8169000000,3774985.8730000001
"1",430648.5202000001,3774984.9100000001
"1",430599.4899000000,3774861.1790000000
"1",430598.9980000000,3774881.6269999999
"1",432669.0985000000,3771599.1630000002
"1",432667.8134000000,3771588.7280000001
"1",432672.0757000000,3771581.1970000002
"1",432767.5031000000,3771604.1090000002
"1",432759.2881000000,3771550.3790000002
"1",432784.2179000000,3771559.9900000002
"1",432795.0267000000,3771556.7300000000
"1",432795.7008000000,3771545.0940000000
"1",432796.0194000000,3771537.4040000001
"1",432769.2112000000,3771517.1680000001
"1",432767.5784000000,3771511.4679999999
"1",432794.0171000000,3771514.1650000000
"1",432786.9471000000,3771516.7969999998
"1",432778.2889000000,3771518.2620000001
"1",432738.4118000000,3771532.0570000000
"1",432739.4994000000,3771522.3879999998
"1",432746.3258000000,3771515.0279999999
"1",432722.3479000000,3771562.1749999998
"1",432670.8843000000,3771548.2209999999
"1",432671.9229000000,3771538.3709999998
"1",432681.0532000000,3771607.4100000001
"1",432684.6074000000,3771609.6460000002
"1",432708.0783000000,3771597.5570000000
"1",432782.2419000000,3771570.7160000000
"1",432794.6403000001,3771574.3790000002
"1",432773.0993000000,3771564.6250000000
"1",432655.9890000000,3771488.1690000002
"1",432655.9869000000,3771496.1620000000
"1",432654.0551000000,3771504.9810000001
"1",432668.5916000000,3771505.4029999999
"1",432676.8477000000,3771499.3480000002
"1",432677.7617000000,3771493.7680000002
"1",432679.1533000000,3771503.9270000001
"1",432687.3671000000,3771509.9819999998
"1",432674.8178000000,3771506.3920000000
"1",432731.0993000000,3771488.3390000002
"1",432729.6402000000,3771493.9040000001
"1",432741.6850000000,3771500.0929999999
"1",432725.6696000000,3771500.6290000002
"1",432715.7501000000,3771479.6600000001
"1",432790.3606000000,3771483.0580000002
"1",432739.2665000001,3771475.8059999999
"1",432753.3414000000,3771470.3390000002
"1",432756.3291000000,3771470.3900000001
"1",432758.9931000000,3771470.3640000001
"1",432746.9358000000,3771483.9649999999
"1",432702.5375000000,3771592.1320000002
"1",432741.3584000001,3771611.2640000000
"1",432744.7321000000,3771613.5959999999
"1",432752.5954000000,3771491.1159999999
"1",432678.8402000000,3771487.3080000002
"1",433167.1456000000,3771400.1310000001
"1",433171.0765000000,3771400.8059999999
"1",433171.3643000000,3771393.7870000000
"1",433171.6614000000,3771387.7200000002
"1",433171.2509000000,3771382.2540000002
"1",433170.6911000000,3771373.6970000002
"1",433170.8997000000,3771370.7230000002
"1",433123.1545000000,3771316.1349999998
"1",433200.2792000000,3771323.1060000001
"1",433209.3964000001,3771331.2220000001
"1",433223.0120000000,3771337.2710000002
"1",433233.4170000000,3771331.2230000002
"1",433245.3177000000,3771332.1770000001
"1",433191.2680000000,3771313.6820000000
"1",433142.4873000000,3771326.1560000000
"1",433253.7221000000,3771364.5570000000
"1",434846.9901000000,3771426.0460000001
"1",434889.5577000000,3771421.6639999999
"1",434936.0010000000,3771408.3250000002
"1",434918.0975000000,3771401.5639999998
"1",434909.4322000000,3771393.7220000001
"1",434912.9484000000,3771381.7960000001
"1",434872.4470000000,3771394.7459999998
"1",434853.4260000000,3771375.1140000001
"1",434880.7616000001,3771366.9180000001
"1",434910.7265000000,3771357.3739999998
"1",434807.4735000000,3771337.5800000001
"1",434807.9461000000,3771312.7420000001
"1",434871.7835000000,3771337.9559999998
"1",434855.0459000001,3771355.7089999998
"1",434812.8668000000,3771396.9830000000
"1",434825.5929000000,3771379.7349999999
"1",434858.8664000000,3771366.7230000002
"1",434854.8470000000,3771323.4260000000
"1",434826.7255000000,3771344.4190000002
"1",434918.2574000000,3771408.4199999999
"1",434925.6578000000,3771408.5589999999
"1",434942.9849000000,3771407.7540000002
"1",434947.2125000000,3771407.7130000000
"1",433582.8718000000,3774208.2570000002
"1",433593.4389000000,3774207.9419999998
"1",433603.1106000000,3774202.5619999999
"1",433620.0274000000,3774203.0299999998
"1",433584.5914000000,3774189.6370000001
"1",433650.5200000000,3774186.6630000002
"1",433657.9911000000,3774193.9890000001
"1",433664.0963000000,3774191.3920000000
"1",433674.6488000000,3774189.5970000001
"1",433680.7914000000,3774190.8050000002
"1",433688.2438000000,3774196.2280000001
"1",433686.0496000001,3774209.5680000000
"1",433687.4509000000,3774223.0839999998
"1",433699.9245000000,3774223.1730000000
"1",433704.2908000000,3774215.7310000001
"1",433708.5101000000,3774214.8440000000
"1",433706.3423000000,3774209.3689999999
"1",433695.2090000000,3774195.1030000001
"1",433714.6604000000,3774195.3339999998
"1",433720.5001000000,3774187.2439999999
"1",433720.4462000000,3774181.7480000001
"1",433711.9991000000,3774182.6760000000
"1",433695.0989000000,3774183.8990000002
"1",433682.5670000000,3774177.8920000000
"1",433700.4597000000,3774170.1060000001
"1",433710.6679000000,3774154.7840000000
"1",433721.0651000000,3774158.6990000000
"1",433695.0401000000,3774156.4180000001
"1",433692.0142000000,3774149.6820000000
"1",433667.7779000000,3774157.3199999998
"1",433649.6572000000,3774163.4169999999
"1",433707.9899000000,3774140.4350000001
"1",433697.8082000001,3774136.9410000001
"1",433669.2695000000,3774137.0109999999
"1",433662.9217000000,3774136.4389999998
"1",433657.0279000000,3774139.0340000000
"1",433650.4751000000,3774139.0980000002
"1",433722.8983000000,3774130.1409999998
"1",433717.8682000001,3774113.0669999998
"1",433712.1318000000,3774110.1639999999
"1",433701.7823000000,3774111.1110000000
"1",433693.3478000000,3774113.3080000002
"1",433684.7123000000,3774116.5639999998
"1",433686.9030000000,3774124.3640000001
"1",433681.1811000000,3774122.9410000001
"1",433681.0341000000,3774129.4959999998
"1",433674.1992000000,3774122.3750000000
"1",433644.9889000000,3774118.6460000002
"1",433646.5615000000,3774106.5800000001
"1",433636.6743000000,3774111.5400000000
"1",433619.3971000000,3774117.4180000001
"1",433625.0967000000,3774138.0789999999
"1",433620.6390000000,3774136.2200000002
"1",433614.9399000000,3774137.1220000000
"1",433599.7141000000,3774136.6370000001
"1",433596.4270000001,3774124.8309999998
"1",433599.3356000000,3774162.6439999999
"1",433603.4884000000,3774154.9920000001
"1",433610.4433000000,3774152.8100000001
"1",433619.9306000000,3774150.1800000002
